"Url delle immagini prodotto","Nome Prodotto",Descrizione,Colore,"url img texture"
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",VE500,/export/sites/default/galleries/colori/FINITUREPERINTERNO/VERNICIATO-VE500.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BOXIE/BXM_3C/Boxie-BXM_3C_07_zoom.jpg; ","
                BOXIE BXM_3C
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BXM_3c.png""><br>                        Boxie è un sistema contenitore, dai tratti essenziali e minimali, che si contraddistingue per la sua leggerezza garantita da una struttura in acciaio verniciato all’interno della quale vengono collocati cassetti alternati a piani, entrambi realizzati in polipropilene stampato a iniezione. Sistema composto da tre cassetti, provvisti di una maniglia integrata, e dotato di ruote piroettabili e bloccanti.",RA200,/export/sites/default/galleries/colori/FINITUREPERINTERNO/VERNICIATO-RA200.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_07_zoom.jpg; ","
                RAY 5166
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5166.png""><br>                        Ray è un appendiabiti da terra, capace di sintetizzare in maniera ottimale una forma fluida, in grado di mettere in risalto la bellezza del frassino, e la funzionalità propria di un oggetto di uso quotidiano indispensabile all’interno di contesti diversi. I bracci, in multistrato a spessore variabile, quasi fossero fronde ispirate al mondo della natura, si uniscono alla colonna portante realizzata in acciaio.",FR,/export/sites/default/galleries/colori/LEGNO/LEGNOVER-FR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_07_zoom.jpg; ","
                RAY 5166
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5166.png""><br>                        Ray è un appendiabiti da terra, capace di sintetizzare in maniera ottimale una forma fluida, in grado di mettere in risalto la bellezza del frassino, e la funzionalità propria di un oggetto di uso quotidiano indispensabile all’interno di contesti diversi. I bracci, in multistrato a spessore variabile, quasi fossero fronde ispirate al mondo della natura, si uniscono alla colonna portante realizzata in acciaio.",AN,/export/sites/default/galleries/colori/LEGNO/LEGNOVER-AN.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/RAY/5166/Ray_5166_07_zoom.jpg; ","
                RAY 5166
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5166.png""><br>                        Ray è un appendiabiti da terra, capace di sintetizzare in maniera ottimale una forma fluida, in grado di mettere in risalto la bellezza del frassino, e la funzionalità propria di un oggetto di uso quotidiano indispensabile all’interno di contesti diversi. I bracci, in multistrato a spessore variabile, quasi fossero fronde ispirate al mondo della natura, si uniscono alla colonna portante realizzata in acciaio.",N1,/export/sites/default/galleries/colori/LEGNO/LEGNOVER-FRASSINO-N1.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/SNOOZE/SNZ01P/Snooze_SNZ01P_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/SNOOZE/SNZ01P/Snooze_SNZ01P_02_zoom.jpg; ","
                SNOOZE SNZ01P
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/SNZ01P.png""><br>                        Snooze è un pannello fonoassorbente creato per migliorare la qualità acustica e rendere più accoglienti gli uffici e gli spazi pubblici. Con una forma che ricorda i diffusori acustici, è costituito da un’anima in fibra di poliestere termoformato di densità e spessore variabili con al centro un elemento metallico che, oltre ad essere un segno grafico, permette una facile installazione e disassemblaggio. Il rivestimento sfoderabile garantisce sia una semplice manutenzione sia un’estrema flessibilità e personalizzazione nella scelta di colori e tessuti.",,
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",BI,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BI.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",NE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",BE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-ARA-VOLT-PLURAL-TWEET-BE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",AR,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-KOIBOOKI-AR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",BI100,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-BI100.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",NERO,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-NERO.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",BE200,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-BE200.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5150W8/Flag-Wall_5150W8_02_zoom.jpg; ","
                FLAG 5150W8
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5150W4-5150W8-5150W12.png""><br>                        Flag Wall è un appendiabiti da parete frutto della sintesi di forma e funzione. 8 ganci in polipropilene, caricato con fibra di vetro, sono fissati ad una barra in acciaio senza bisogno di viti, tramite un sistema ad incastro che ne rende estremamente veloce il montaggio.",AR500,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-AR500.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_05_zoom.jpg; ","
                FLAG 5145
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5144B-5145.png""><br>                        Flag è una collezione di appendiabiti frutto della sintesi di forma e funzione. Appendiabiti da terra con base e colonna in acciaio verniciato e bracci in polipropilene caricato con fibra di vetro. Risulta estremamente versatile grazie alla possibilità di variare a piacere la posizione dei 5 bracci, assicurando sempre la sua piena funzionalità e la libertà di creare geometrie nuove.",BI,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BI.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_05_zoom.jpg; ","
                FLAG 5145
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5144B-5145.png""><br>                        Flag è una collezione di appendiabiti frutto della sintesi di forma e funzione. Appendiabiti da terra con base e colonna in acciaio verniciato e bracci in polipropilene caricato con fibra di vetro. Risulta estremamente versatile grazie alla possibilità di variare a piacere la posizione dei 5 bracci, assicurando sempre la sua piena funzionalità e la libertà di creare geometrie nuove.",NE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_05_zoom.jpg; ","
                FLAG 5145
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5144B-5145.png""><br>                        Flag è una collezione di appendiabiti frutto della sintesi di forma e funzione. Appendiabiti da terra con base e colonna in acciaio verniciato e bracci in polipropilene caricato con fibra di vetro. Risulta estremamente versatile grazie alla possibilità di variare a piacere la posizione dei 5 bracci, assicurando sempre la sua piena funzionalità e la libertà di creare geometrie nuove.",BE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-ARA-VOLT-PLURAL-TWEET-BE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_05_zoom.jpg; ","
                FLAG 5145
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5144B-5145.png""><br>                        Flag è una collezione di appendiabiti frutto della sintesi di forma e funzione. Appendiabiti da terra con base e colonna in acciaio verniciato e bracci in polipropilene caricato con fibra di vetro. Risulta estremamente versatile grazie alla possibilità di variare a piacere la posizione dei 5 bracci, assicurando sempre la sua piena funzionalità e la libertà di creare geometrie nuove.",AR,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-KOIBOOKI-AR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/FLAG/5145/Flag_5145_05_zoom.jpg; ","
                FLAG 5145
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/5144B-5145.png""><br>                        Flag è una collezione di appendiabiti frutto della sintesi di forma e funzione. Appendiabiti da terra con base e colonna in acciaio verniciato e bracci in polipropilene caricato con fibra di vetro. Risulta estremamente versatile grazie alla possibilità di variare a piacere la posizione dei 5 bracci, assicurando sempre la sua piena funzionalità e la libertà di creare geometrie nuove.",VE,/export/sites/default/galleries/colori/PLASTICA/POLIPROPILENE/PPL-BOXIE-VE.png
